# TIME: 181.006176928 s
# Channel Counts
43200.1773712763 3
43231.65829420926 3
43263.13921714221 6
43294.62014007517 1
43326.10106300812 6
43357.58198594108 0
43389.06290887403 7
43420.54383180699 5
43452.024754739934 2
43483.50567767289 2
43514.986600605844 6
43546.4675235388 4
43577.94844647175 4
43609.42936940471 4
43640.91029233766 5
43672.39121527062 2
43703.87213820357 3
43735.35306113653 1
43766.83398406948 6
43798.31490700244 4
43829.79582993539 4
43861.27675286835 5
43892.7576758013 1
43924.23859873426 1
43955.71952166721 3
43987.20044460017 8
44018.68136753312 1
44050.162290466076 5
44081.64321339903 8
44113.124136331986 2
44144.60505926494 2
44176.085982197896 3
44207.56690513085 5
44239.047828063805 7
44270.52875099676 6
44302.009673929715 5
44333.49059686267 4
44364.971519795625 0
